"","player","team","position","id","avg_type","pass_yds","pass_yds_sd","pass_tds","pass_tds_sd","pass_int","pass_int_sd","rush_yds","rush_yds_sd","rush_tds","rush_tds_sd","fumbles_lost","fumbles_lost_sd","two_pts","two_pts_sd","return_tds","return_tds_sd","rec_yds","rec_yds_sd","rec_tds","rec_tds_sd","fg_0019","fg_0019_sd","fg_2029","fg_2029_sd","fg_3039","fg_3039_sd","fg_4049","fg_4049_sd","fg_50","fg_50_sd","xp","xp_sd","dst_int","dst_int_sd","dst_sacks","dst_sacks_sd","dst_safety","dst_safety_sd","dst_td","dst_td_sd","dst_blk","dst_blk_sd","idp_solo","idp_solo_sd","idp_sack","idp_sack_sd","idp_int","idp_int_sd","idp_pd","idp_pd_sd","idp_td","idp_td_sd","birthdate","draft_year","injury_status","injury_details","season_year","week"
"410","Austin Trammell","JAC","WR","16120","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,29.532012195122,14.8492424049175,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-07-04,2021,NA,NA,NA,NA
"411","Ihmir Smith-Marsette","NYG","WR","15434","weighted",NA,NA,NA,NA,NA,NA,29.0979420731707,12.5511453660612,0.189631639120668,0.155610012044013,0.125381097560976,0.176776695296637,NA,NA,NA,NA,26.4771341463415,10.6066017177982,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"412","Laviska Shenault","BUF","WR","14838","weighted",NA,NA,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,NA,NA,16,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"413","Brock Bowers","LVR","TE","16641","weighted",NA,NA,NA,NA,NA,NA,14.2544200086244,2.7179328537553,0,0,0.355163863734368,0.334347754280592,NA,NA,NA,NA,1111.46916774472,100.713701260928,6.01122803740969,0.773930757433825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-12-13,2024,NA,NA,NA,NA
"414","George Kittle","SF","TE","13299","weighted",NA,NA,NA,NA,NA,NA,0.499353169469599,0.287613969568641,0,0,0.355163863734368,0.334347754280592,NA,NA,NA,NA,1071.0064683053,93.1575496453975,7.54514964958429,1.2573650972339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-10-09,2017,NA,NA,NA,NA
"415","Trey McBride","ARI","TE","15794","weighted",NA,NA,NA,NA,NA,NA,1.3330458530976,0.879791533034215,1.06643668247808,0.703833226427372,0.355163863734368,0.334347754280592,NA,NA,NA,NA,1079.76972833118,52.1481520471997,5.77031215912057,1.50035714250687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-11-22,2022,NA,NA,NA,NA
"416","Travis Kelce","KC","TE","11244","weighted",NA,NA,NA,NA,NA,NA,1.6678165876096,0.665058766666236,0,0,1.01410090556274,0.0376120269659706,NA,NA,NA,NA,787.810263044416,104.872548948016,4.66438395150465,0.622450247405917,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1989-10-05,2013,NA,NA,NA,NA
"417","Sam LaPorta","DET","TE","16214","weighted",NA,NA,NA,NA,NA,NA,0.998706338939198,0.575227939137283,0,0,0.340944372574385,0.333629440228656,NA,NA,NA,NA,810.713669685209,46.1766911225941,7.2507676124771,1.11159353240347,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-01-12,2023,NA,NA,NA,NA
"418","T.J. Hockenson","MIN","TE","14138","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.355163863734368,0.334347754280592,NA,NA,NA,NA,787.996119016818,40.3883704937186,4.61051570545196,0.76062016854513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,"Q","Leg",2025,0
"419","Colston Loveland","CHI","TE","17104","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.688357050452781,0.333233553936526,NA,NA,NA,NA,641.121604139715,108.229042548323,4.59761105626688,0.806579258399705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-04-09,2025,NA,NA,NA,NA
"420","David Njoku","CLE","TE","13192","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.858279430789133,0.133563931094661,NA,NA,NA,NA,731.937041828374,44.4092133258949,5.28075562627242,0.768413168120375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-07-10,2017,NA,NA,NA,NA
"421","Tyler Warren","IND","TE","17102","weighted",NA,NA,NA,NA,NA,NA,8.7520482966796,7.08217776587844,0,0,1.02155023717119,0.581216679926768,NA,NA,NA,NA,683.740836567486,61.4474585436729,4.27202353214265,0.54142283616856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-05-24,2025,NA,NA,NA,NA
"422","Mark Andrews","BAL","TE","13671","weighted",NA,NA,NA,NA,NA,NA,8.74256144890039,5.79786542938078,0,0,1.02820181112549,0.0752240539319411,NA,NA,NA,NA,725.494178525226,52.1373276032625,8.38478414866005,1.31140139880457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-09-06,2018,NA,NA,NA,NA
"423","Tucker Kraft","GB","TE","16222","weighted",NA,NA,NA,NA,NA,NA,9.98706338939198,5.75227939137283,0,0,0.943240620957309,0.0402605817417226,NA,NA,NA,NA,690.000862440707,62.5230784475211,5.20655787840233,1.06507859239221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-11-03,2023,"Q","Undisclosed",2025,0
"424","Evan Engram","DEN","TE","13189","weighted",NA,NA,NA,NA,NA,NA,2.0008624407072,1.99366443053383,0,0,1.01410090556274,0.0376120269659706,NA,NA,NA,NA,661.895644674429,71.7292106990502,4.08864795652657,0.768775314860289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-09-02,2017,NA,NA,NA,NA
"425","Darren Waller","MIA","TE","12263","weighted",NA,NA,NA,NA,NA,NA,-0.14980595084088,0.0862841908705924,0,0,0.666106080206986,0.506498055761415,NA,NA,NA,NA,582.398878827081,101.475439946469,3.70471137657219,0.919757773675554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1992-09-13,2015,"O","Undisclosed",2025,0
"426","Dallas Goedert","PHI","TE","13674","weighted",NA,NA,NA,NA,NA,NA,9.32355900531839,4.79328266011479,0,0,0.355163863734368,0.334347754280592,NA,NA,NA,NA,679.46226821906,60.3395770098258,3.99446090267692,0.584057746647054,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-01-03,2018,NA,NA,NA,NA
"427","Kyle Pitts","ATL","TE","15329","weighted",NA,NA,NA,NA,NA,NA,-1.09857697283312,0.632750733051011,0,0,0.0236883714244646,0.0163352883290868,NA,NA,NA,NA,656.363087537732,41.6687137793932,4.20460079600167,0.379465101751736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"428","Jonnu Smith","PIT","TE","13193","weighted",NA,NA,NA,NA,NA,NA,6.58059508408797,6.06848685650488,0,0,1.12738249245364,0.169894126601966,NA,NA,NA,NA,603.288917636913,84.3352267773419,4.91888006555376,1.70640324155552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-08-22,2017,NA,NA,NA,NA
"429","Jake Ferguson","DAL","TE","15799","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,1.54553686934023,0.311668119814382,NA,NA,NA,NA,648.608883139284,30.3740432010991,3.93284584536869,0.764887884644383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-01-18,2022,NA,NA,NA,NA
"430","Dalton Kincaid","BUF","TE","16213","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.355163863734368,0.334347754280592,NA,NA,NA,NA,597.736093143596,44.3708062678671,3.80528575032908,1.03467277532141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-10-18,2023,NA,NA,NA,NA
"431","Hunter Henry","NE","TE","12676","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.340944372574385,0.333629440228656,NA,NA,NA,NA,618.013367830962,40.4377683566103,4.08904342133567,1.09165578696986,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1994-12-07,2016,NA,NA,NA,NA
"432","Zach Ertz","WAS","TE","11247","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.137056202386086,0.087398666609323,NA,NA,NA,NA,558.344113842173,58.0514173153195,5.22746249679985,0.958755987440551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990-11-10,2013,NA,NA,NA,NA
"433","Chigoziem Okonkwo","TEN","TE","15889","weighted",NA,NA,NA,NA,NA,NA,8.32662741249591,3.06570880440208,0,0,0.715529931305201,0.324243977588574,NA,NA,NA,NA,551.61481844946,74.4818868977642,2.96138370951914,1.11009344988892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-09-08,2022,NA,NA,NA,NA
"434","Cade Otton","TB","TE","15802","weighted",NA,NA,NA,NA,NA,NA,-1.04864165588616,0.603989336094147,0,0,0.957136696852092,0.112879109515962,NA,NA,NA,NA,574.420871065114,58.7027516189553,4.28988260400396,0.709344567538007,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-04-15,2022,"Q","Hamstring",2025,0
"435","Dalton Schultz","HOU","TE","13772","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.425905562742561,0.297740032921213,NA,NA,NA,NA,570.537300560586,56.887270034975,3.33357866641109,0.978739910148893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1996-07-11,2018,NA,NA,NA,NA
"436","Mike Gesicki","CIN","TE","13672","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.820080494466006,0.0950168485939967,NA,NA,NA,NA,579.566192324278,41.1362738559643,3.18336680034896,0.952226985381323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995-10-03,2018,"Q","Undisclosed",2025,0
"437","Brenton Strange","JAC","TE","16269","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.881558142877677,0.0816764416454342,NA,NA,NA,NA,565.444156964209,58.7254453648223,3.41548758659775,0.910747670023836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-12-27,2023,NA,NA,NA,NA
"438","Pat Freiermuth","PIT","TE","15331","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,1.15570288917637,0.203354520154467,NA,NA,NA,NA,527.949978438982,85.5358872476436,4.25247489114183,1.27467637276165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"439","Elijah Arroyo","SEA","TE","17108","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.479977001581141,0.291442923621906,NA,NA,NA,NA,460.084087968952,130.796564337535,2.97559366501348,1.65973505074915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-04-05,2025,NA,NA,NA,NA
"440","Theo Johnson","NYG","TE","16649","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0236883714244646,0.0163352883290868,NA,NA,NA,NA,517.98921949116,61.1065235282043,2.93488865966412,0.889415264053865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-02-26,2024,NA,NA,NA,NA
"441","Tyler Higbee","LAR","TE","12678","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0236883714244646,0.0163352883290868,NA,NA,NA,NA,472.095299698146,96.7509059715114,4.14683777687273,1.38625961889663,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1993-01-01,2016,NA,NA,NA,NA
"442","Cole Kmet","CHI","TE","14867","weighted",NA,NA,NA,NA,NA,NA,0.499353169469599,0.287613969568641,0,0,0.340944372574385,0.333629440228656,NA,NA,NA,NA,366.768003449763,150.473153974719,3.03412786613746,1.51023619644272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,NA,NA,NA,NA
"443","Isaiah Likely","BAL","TE","15798","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.929021129797326,0.0490490548290673,NA,NA,NA,NA,520.304441569642,59.1169376134482,5.63887028034716,1.38735571392643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-04-18,2022,"Q","Foot",2025,0
"444","Will Dissly","LAC","TE","13763","weighted",NA,NA,NA,NA,NA,NA,0.998706338939198,0.575227939137283,0,0,0.340103492884864,0.270189359390396,NA,NA,NA,NA,409.993100474342,113.274018759238,2.36014924325071,0.735894497149353,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA
"445","Mason Taylor","NYJ","TE","17106","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.503665373005606,0.290636061987056,NA,NA,NA,NA,493.570935748167,57.1671034533654,3.28594606346431,1.26877707359571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-05-08,2025,"Q","Ankle",2025,0
"446","Juwan Johnson","NO","TE","14861","weighted",NA,NA,NA,NA,NA,NA,2.49676584734799,1.43806984784321,0.14980595084088,0.0862841908705924,0.0473767428489291,0.0326705766581737,NA,NA,NA,NA,526.377317809401,35.2130138830973,3.66208685014242,0.953132802314187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2020,"Q","Groin",2025,0
"447","Tyler Conklin","LAC","TE","13675","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0236883714244646,0.0163352883290868,NA,NA,NA,NA,370.630444156964,119.004932879754,2.69557739243258,1.11255918752734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018,NA,NA,NA,NA
"448","AJ Barner","SEA","TE","16723","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0223585214262349,0.0171648174329506,NA,NA,NA,NA,304.999509322866,89.2068198228517,3.05274779195289,1.72268718603063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-05-03,2024,NA,NA,NA,NA
"449","Ja'Tavion Sanders","CAR","TE","16643","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.176202446790682,0.128147896104877,NA,NA,NA,NA,420.586726998492,49.2840976581762,2.22658838387627,0.436252024897968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-03-27,2024,NA,NA,NA,NA
"450","Robbie Ouzts","SEA","TE","17215","weighted",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,479,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2002-09-06,2025,NA,NA,NA,NA
"451","Noah Fant","CIN","TE","14137","weighted",NA,NA,NA,NA,NA,NA,-0.798553345388789,0.562887377660655,0,0,0,0,NA,NA,NA,NA,394.096359252562,67.2726107302614,1.99016646789081,0.746488065886448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"452","Noah Gray","KC","TE","15337","weighted",NA,NA,NA,NA,NA,NA,-0.695213454075033,2.12834337480795,0,0,0,0,NA,NA,NA,NA,367.043984476067,67.4229443583113,3.50719583024012,0.864558379636171,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"453","Terrance Ferguson","LAR","TE","17107","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.481812234216552,0.315165747673268,NA,NA,NA,NA,242.362119725221,105.497904115499,2.09774288518155,0.462360101532609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2003-03-07,2025,"Q","Groin",2025,0
"454","Foster Moreau","NO","TE","14239","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.020245757753072,0.018206617954479,NA,NA,NA,NA,319.094792276185,67.5736168403556,2.60175541252194,1.41075966124179,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,"O","Knee",2025,0
"455","Harold Fannin","CLE","TE","17103","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.750637880274779,0.123132332082496,NA,NA,NA,NA,266.325809617272,92.7188533234397,1.46923454367026,0.842068577570782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2004-07-20,2025,NA,NA,NA,NA
"456","Austin Hooper","NE","TE","12677","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.673830552829571,0.16942207428133,NA,NA,NA,NA,313.090284592738,91.3979400806828,1.82252208047105,0.397416756625688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,NA,NA,NA,NA
"457","Dawson Knox","BUF","TE","14143","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,262.272100043122,70.4486647930335,1.79375579970398,0.407766459009958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2019,NA,NA,NA,NA
"458","Tommy Tremble","CAR","TE","15332","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.481812234216552,0.315165747673268,NA,NA,NA,NA,232.515701668302,72.194792743215,2.31368989205103,0.792986835740305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,"O","Back",2025,0
"459","Stone Smartt","NYJ","TE","16113","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.473358395989975,0.412533037626289,NA,NA,NA,NA,207.290977443609,101.797640252207,1.25037593984962,1.25210125885106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-10-04,2022,NA,NA,NA,NA
"460","Grant Calcaterra","PHI","TE","15804","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,214.821849782744,88.9367947168802,0.937907439630046,0.625768001222865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-12-04,2022,NA,NA,NA,NA
"461","Josh Oliver","MIN","TE","14209","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,204.864376130199,63.9032415095238,1.76226642555756,0.432568236148533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019,NA,NA,NA,NA
"462","Michael Mayer","LVR","TE","16212","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0.0236883714244646,0.0163352883290868,NA,NA,NA,NA,256.531263475636,44.7073078548472,1.59555528891162,0.455683329963589,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2001-07-06,2023,NA,NA,NA,NA
"463","Charlie Kolar","BAL","TE","15795","weighted",NA,NA,NA,NA,NA,NA,1.4955044955045,1.48851459677551,0,0,0,0,NA,NA,NA,NA,192.871128871129,103.467374964603,1.58801198801199,1.03404970870103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999-02-10,2022,NA,NA,NA,NA
"464","Taysom Hill","NO","TE","13424","weighted",NA,NA,NA,NA,NA,NA,170.095498308613,68.3490817780131,2.40509291968251,0.773799602241356,0.930288836846214,0.149537107415393,NA,NA,NA,NA,210.836846213895,107.159828379735,1.79702677935037,0.60719957748686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1990-08-23,2017,"O","Knee - ACL",2025,0
"465","Payne Durham","TB","TE","16218","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,186.525474525475,78.5693419967727,2.58501498501499,1.95544434858139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000-06-15,2023,NA,NA,NA,NA
"466","Brevin Jordan","HOU","TE","15330","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,229.633366633367,35.7816191393503,1.18031968031968,0.767697540320062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1970-01-01,2021,NA,NA,NA,NA
"467","Luke Schoonmaker","DAL","TE","16221","weighted",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,179.802747791953,54.6413126012587,1.29828263002944,0.459198314497647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1998-09-28,2023,NA,NA,NA,NA
